arm_id,run_id,schema_seed,episode_index,total_reward,step_count,success
tower_empty_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_empty_exploit_explore_tabular_q-schema846157733-rep3,,11,12.394444444444444,8,True
tower_empty_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_empty_exploit_explore_tabular_q-schema846157733-rep3,,12,12.511111111111111,8,True
tower_empty_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_empty_exploit_explore_tabular_q-schema846157733-rep3,,13,12.511111111111111,8,True
tower_empty_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_empty_exploit_explore_tabular_q-schema846157733-rep3,,14,12.511111111111111,8,True
tower_empty_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_empty_exploit_explore_tabular_q-schema846157733-rep3,,15,12.33611111111111,8,True
tower_random_balanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_balanced_exploit_explore_tabular_q-schema0-rep0,0,0,0.0,0,False
tower_random_balanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_balanced_exploit_explore_tabular_q-schema0-rep0,0,1,0.0,0,False
tower_random_balanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_balanced_exploit_explore_tabular_q-schema0-rep0,0,2,0.0,0,False
tower_random_balanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_balanced_exploit_explore_tabular_q-schema0-rep0,0,3,0.0,0,False
tower_random_balanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_balanced_exploit_explore_tabular_q-schema0-rep0,0,4,0.0,0,False
tower_random_balanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_balanced_exploit_explore_tabular_q-schema0-rep0,0,5,0.0,0,False
tower_random_balanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_balanced_exploit_explore_tabular_q-schema0-rep0,0,6,0.0,0,False
tower_random_balanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_balanced_exploit_explore_tabular_q-schema0-rep0,0,7,0.0,0,False
tower_random_balanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_balanced_exploit_explore_tabular_q-schema0-rep0,0,8,0.0,0,False
tower_random_balanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_balanced_exploit_explore_tabular_q-schema0-rep0,0,9,0.0,0,False
tower_random_balanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_balanced_exploit_explore_tabular_q-schema0-rep0,0,10,0.0,0,False
tower_random_balanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_balanced_exploit_explore_tabular_q-schema0-rep0,0,11,0.0,0,False
tower_random_balanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_balanced_exploit_explore_tabular_q-schema0-rep0,0,12,0.0,0,False
tower_random_balanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_balanced_exploit_explore_tabular_q-schema0-rep0,0,13,0.0,0,False
tower_random_balanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_balanced_exploit_explore_tabular_q-schema0-rep0,0,14,0.0,0,False
tower_random_balanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_balanced_exploit_explore_tabular_q-schema0-rep0,0,15,0.0,0,False
tower_random_balanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_balanced_exploit_explore_tabular_q-schema1-rep0,1,0,0.0,0,False
tower_random_balanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_balanced_exploit_explore_tabular_q-schema1-rep0,1,1,0.0,0,False
tower_random_balanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_balanced_exploit_explore_tabular_q-schema1-rep0,1,2,0.0,0,False
